Genes	Spore	Ger	Brch	Myc	Oidia	Scl	Knot	Pri	YFB
CC2G_011922	6.45745546915542	4.47882326663711	4.29346222284753	4.58751413281752	4.67645630013515	4.51820496047435	4.82431029628028	5.27634096576004	7.41422944402902
CC2G_011923	7.09539722463646	5.77881594212145	5.93450200926505	6.08547892037173	5.96368554299773	6.67226281637271	6.2924514905113	4.99372761613232	5.88968208568009
CC2G_011924	10.0956329515549	10.1232309085847	8.01377261693836	7.61547897239491	7.7185524885316	10.8795451317202	9.86024513137359	6.42430769144285	5.04423836174882
CC2G_011925	7.26860948967587	4.78760456890644	5.22904862360584	3.59744610627318	4.08941360671974	4.02829586259523	3.14491667952763	3.75260445017191	4.48915792295387
CC2G_011926	6.335448662278	5.21957647822569	6.08376890703549	5.2588425532777	5.393813808559	5.32718430722396	5.28087505436887	5.41837225191394	4.34433014571596
CC2G_011927	6.64884185692948	6.34599595248341	6.37882186411325	6.48328567310567	6.57503978886432	6.32308784861556	6.37766474694952	7.12833118551901	6.27354864402591
CC2G_011928	7.00390378628401	5.78614899853679	5.55083442270541	5.92827656398113	6.33252597928878	7.09042641253995	6.70316317560686	6.16639358619644	6.86456471717917
CC2G_011929	4.22496938458021	3.17241543327722	4.97236499246787	7.60613196055122	7.97180695975396	9.24963080791487	10.0030703918786	5.65509679472809	7.14787342308299
CC2G_011930	6.949169139483	6.42761490464141	7.47104566668491	7.0873326575621	6.98903756276836	6.39857953648772	6.77040336768068	6.71552134840901	5.79672707942645
CC2G_012116	6.42373128574276	4.14088081362758	3.14795431471256	2.4915571003037	3.03963354161448	2.69038445642437	2.09072091990088	3.51151394902149	6.39510295971258
CC2G_012117	4.00215077643668	3.10416327819113	4.1539778621984	6.31606863908219	6.77442431317719	6.66965641349399	7.09908600165175	5.88039891402788	6.93703527254585
CC2G_012118	0	0	1.64075966479828	6.19065375700628	3.69743316054609	4.40099632464063	4.40029460847874	2.31868977720199	0
CC2G_012120	0	0	1.50619362331569	4.32933217729245	3.37660832733415	4.15466547617358	3.9564447836032	3.39901154503759	0
CC2G_012121	0	0	1.67325325741024	3.91989879851503	3.42455117171647	3.64849841282798	3.97238437467287	2.27630720161197	1.76305760130436
CC2G_012119	3.96373790832572	2.14716669984738	3.89827900606855	5.56452233442502	5.57788918446572	5.16737740892165	5.78589614959001	5.94712609007781	5.12651342928541
CC2G_012127	0	1.11054955159662	0	1.19998725233283	0	1.13818479446569	0	0	0
CC2G_012122	0	0	0	1.33368547714672	0	0	0	0	0
CC2G_012123	4.88208673116252	5.57530871468141	4.93205211025803	4.61798702150636	4.67002435532823	3.69636696362742	4.36754903595125	4.80574295275512	4.16455844028691
CC2G_012124	5.57482620273757	7.41383519761744	8.26383340577707	7.88114213236819	7.6796656978273	7.64771706801505	7.53926454338333	7.47567771986208	8.06145493218624
CC2G_012125	7.75902024173381	7.9031981313747	7.03710643110439	7.36662613098399	7.56535663913565	7.51488311123455	7.90413633567253	8.46862328633101	8.69048206796396
CC2G_012126	3.70085337098517	4.20380325721681	3.47392535035142	3.97068826906409	3.55463497274266	3.1848364532963	3.76378837746938	4.0775234671169	4.3149317652828
CC2G_012129	4.71670258637635	5.76559840512416	5.14735182953017	4.19332400233634	4.26854340308515	4.20693740993172	4.00504518486833	4.94085921719253	4.69251391175194
CC2G_012130	1.6227875978723	5.65166296572159	6.70316693132626	5.77634764024117	5.67776489169899	4.09883961193261	4.61825349553115	6.97229729552637	8.22749222186334
CC2G_012131	6.42259030582629	6.85672619424791	6.69619359451607	6.8099031383259	6.73901101172686	6.90311648158352	6.52768145287119	5.93508475619612	5.8272874523627
CC2G_012133	4.20942209214504	5.82696198800147	5.8990427178089	6.222959923958	6.19457523282795	5.12195861510339	5.79489417116529	5.46766854137471	4.61581699862365
CC2G_012134	2.95241603061425	2.54785098535776	4.17720178033987	3.45673979019758	3.77997717281642	2.18821812268396	2.86679394857446	4.14308728059277	5.04335207880387
CC2G_012135	2.18873725444462	1.46250831986687	0	1.02190481504101	0	1.03123701783241	0	1.11482559946895	1.22879288177769
CC2G_012136	4.38327358602037	6.38184000230946	4.17483454276981	6.98268918751455	7.2369867884549	6.32150814583139	6.17952800549907	8.07019910371556	9.46988628798823
CC2G_012137	2.78610023898505	3.3490293821871	3.81331636932944	5.88922801717165	5.81237361197244	5.94494382066538	5.77707033858403	5.05723010826593	4.32865779883407
CC2G_012138	8.14584042053358	7.80673145666956	7.48822638990452	7.10422229256239	7.39491390858726	7.38973775957169	7.7448925438814	8.11397191924715	7.759001071133
CC2G_012139	1.29028458672181	0	0	0	0	0	1.22879821337399	1.30390607027134	1.44248857265615
CC2G_012140	2.14492048261275	2.75353307083263	3.33955247215968	3.02562213077592	3.49408819968184	3.5882243632821	5.55644628393677	7.72621339577684	7.67529402382448
CC2G_012141	4.13480034907568	1.78080616155163	1.22530278350471	0	0	2.14716512449201	0	1.66740668508713	0
CC2G_012142	9.29054093734707	7.32358094621955	6.17749438941677	5.25604268282141	5.9320832135878	7.24636008554541	6.07729631221698	7.27596890232864	5.02723712568516
CC2G_012143	0	2.60612304659386	3.7845626708386	6.15705048657674	5.63680590316044	5.74520682608325	5.98939881214395	3.71080106526701	3.71684052564537
CC2G_012157	2.31521049898803	0	2.64110072465611	3.58386408613348	2.98773745895164	3.7134032220432	5.55331447790038	4.13906792170313	3.56559834084011
CC2G_012145	0	1.84854531557999	3.67961322050567	4.89416525487998	4.73024612814249	4.32250659340347	4.17002506326083	3.77366819156622	2.59834877594513
CC2G_012146	0	0	2.55598437353	2.00030615184037	2.2839391657213	1.89625277490418	2.67909339073061	2.36463528211466	1.16489451761017
CC2G_012147	8.55433878845377	7.11041750831192	6.50014131977813	6.81942599921305	7.00984290668215	7.2604426780133	7.08176037395497	7.98869986650266	8.09522035603945
CC2G_012149	5.68967655937354	4.36690814391375	4.19706758938305	5.88505153327556	5.52957324147888	5.87280291891484	5.38342568016461	4.3423291757044	4.66168065350448
CC2G_012150	1.05243213166292	0	1.51954584481641	0	0	0	0	2.05755558131948	0
CC2G_011972	2.15679782974306	0	0	0	0	0	0	0	2.33831942127308
CC2G_012000	1.39353559555909	2.51352546154526	0	0	0	0	0	1.5545551392078	2.09558850031619
CC2G_012065	3.01062087363307	0	0	1.91164259548205	0	0	0	1.16287748695443	1.47710421322814
CC2G_012085	0	1.10024961942782	0	0	0	0	0	0	0
CC2G_012097	2.47417394445494	3.01689216331579	2.28705910636404	3.41140643559033	2.77812022218616	3.8650711001045	3.9578743373189	3.97463577263857	3.36696192926831
CC2G_011931	1.97264844012385	2.07480689713924	1.68210359805002	2.6581730162522	1.63908700827375	2.00021847548258	2.15728647799004	1.56669116768447	1.69038049838831
CC2G_011932	4.65147179437163	4.90649841904774	4.32175385769411	5.98645641980625	4.98267938434827	4.93316031891974	5.63750722007585	5.15994595270111	5.23908161644734
CC2G_011933	0	1.63654539850994	1.29229051748148	1.07861009920393	1.16524543983401	1.32394136924578	1.54342829446345	1.59868193391349	1.40379199374785
CC2G_011934	5.19101528240503	7.31201961588088	6.7789423247794	6.49850532012266	6.49164573224003	6.95490285284854	6.69636549532069	6.99569155980272	7.38346960512337
CC2G_011935	5.40480780950015	4.46371799028187	5.59098908398922	5.8393478088527	5.88755892178393	6.27687567078943	6.10980995860632	5.65009524275923	4.52168435671759
CC2G_011936	8.84342574108642	7.82186777839294	8.30927871210233	6.06078486709186	6.21208227570061	6.2535356735376	6.42995575416925	6.12889764907319	9.05214258973737
CC2G_011937	7.01748832476848	8.10189222387573	5.88706194257034	5.06061225365076	5.05321484099197	7.01033497054258	6.77251719678043	2.48532106062206	2.14616164007462
CC2G_011938	7.52748014293736	6.49492600551936	6.37464158776479	6.14609069673801	6.25738612821141	6.846292855757	6.47786292500675	6.50955499478813	7.27324749160291
CC2G_011939	5.15541518014506	7.35665443428991	8.29466770957842	7.92771344800247	7.98055342887635	7.63391716033616	7.3218381400338	8.50515887873595	8.8553089618002
CC2G_011940	5.90943758101915	7.68078229440495	7.3440712065664	7.36343637935531	7.38020265307772	7.86333815127097	7.53544010733488	8.33782204333356	10.3832589846164
CC2G_011943	2.09242731699255	2.11337840636929	3.91645753698466	3.94656168634321	3.88486379240453	3.75894065108261	4.2462536719978	2.0327948564946	2.02421685565242
CC2G_011944	2.89178619265887	4.07723216675524	5.18959989781459	4.65541910524407	4.83931496952077	4.1868629369462	4.10057722060949	4.90387250863852	4.85600111071163
CC2G_011945	6.73542207717752	6.76640036743893	6.68586879903237	6.68952818751691	6.44295247719073	6.73531931273249	6.90412257824147	6.73306057930374	9.03282529490229
CC2G_011946	7.14828333415057	4.52474823057524	5.04193945220313	3.6767444057718	3.91594059356779	4.56431263285861	3.94400577989979	4.75741404494484	3.56474909118152
CC2G_011949	0	0	3.00361201972615	5.781180509305	4.52283207528593	9.13634759944768	8.53459010479734	2.39986737979846	1.50091223616946
CC2G_011951	6.26508729269674	9.28563494797266	8.60420572105335	8.32728081985271	8.45891503175198	7.39924406510062	6.52070254575005	7.72936432661195	7.28891991620902
CC2G_011952	4.26153419345434	3.98553640817191	4.78496274416488	4.02920472255397	4.16703594516582	3.97862940237516	3.78498240535793	4.59154144513082	3.15942642386937
CC2G_011953	4.74825077867999	6.23964266908965	6.39377111638555	6.97002755234132	7.06843949198571	7.67031388859904	7.46963553425122	6.19770894508951	6.52909817707927
CC2G_011954	4.34262927167268	4.9176859224302	4.14203016856393	5.42819126360758	5.77694619000514	5.39409616544154	5.68197622022978	5.79092686614012	3.53958542218303
CC2G_011955	6.88643219586011	7.03049485527534	7.0557459828313	6.72831862358762	6.71283454862812	7.16564929886651	6.77448512716675	6.99667918897845	7.36796434757657
CC2G_011956	2.18076164636187	4.51496483377742	4.79867716173309	2.3285462069614	2.83986780702913	1.33180972576237	1.81790996431901	3.0626868365387	5.138598552052
CC2G_011957	1.48081343595994	0	3.36740472467097	5.73211653919979	3.83703519197033	2.18572903733507	3.28118668392184	1.25941086542401	0
CC2G_011959	6.19290826666876	6.55352456400599	7.09760792802523	7.15527190435245	7.46819783598078	7.3030547436919	7.52879527660239	7.48163854459588	7.20269900444508
CC2G_011960	5.73231792948946	5.61868408543089	5.36871599391287	5.18630934680887	5.60540084749763	5.49018015294274	4.87231098794958	6.80962609032016	5.2721424557664
CC2G_011961	3.66880079550952	4.61053831338395	5.84615048711848	5.58574111463175	5.62404926638074	5.39966408233672	5.24850822900525	6.01536969115599	4.34312002885374
CC2G_011962	1.74220280521135	3.0253658522952	1.22473106690849	0	1.53863263595558	1.63268034153486	1.08316604897732	3.25890152144001	1.05190501057369
CC2G_011963	6.72147692506323	7.22614665791469	7.86236137474958	7.56765959233058	7.94311947980876	7.4059590789479	7.59388185566077	7.16158377347245	6.16669435500997
CC2G_011965	7.97885765230059	7.96134961347482	7.32161973428624	7.85717555551354	7.86280830525041	8.51479103562954	8.18492270379772	7.56590701302223	8.80580943962111
CC2G_011967	3.18222132419742	1.01255131835509	2.13444995433684	2.00007638023272	2.53302942758868	2.16676036913033	2.04165215605724	3.25320743552126	1.66994752050631
CC2G_011968	5.45990918336022	0	3.60893261641747	6.46089817583907	6.18817034831571	5.25289204642368	5.25573866697894	6.50095893720031	2.87634441628195
CC2G_011969	2.57187713563598	3.22224236624327	1.90713598242263	3.15976324560696	3.34076034214479	3.06276802046125	2.16863463271707	1.76569211343215	1.32307314531701
CC2G_011970	0	0	0	0	0	0	0	0	0
CC2G_011971	0	1.484268593958	0	1.92575406378066	2.11895536335509	1.83339665375367	0	1.20281778895737	1.90472787466546
CC2G_011973	7.01138881929742	7.76623894768951	5.71493425116348	5.85651105144364	6.38667707799382	7.19232458054597	6.70545541908384	5.99948444233399	7.92645826285684
CC2G_011974	4.10423088108987	4.36690814391375	3.70559716400483	2.99898232821954	3.68728636765746	3.98490885851839	3.25108735822933	2.92371761441945	4.47577755451791
CC2G_011975	3.47058534724945	4.00919458446001	3.22513482777317	3.22239208328648	3.28947560218687	3.78212800659788	3.7383901300218	2.98470939550275	3.1373251974674
CC2G_011976	5.02966439806384	4.78102525899899	4.12471902074912	4.29879309900601	4.34686169870475	4.84249386166147	4.64394351995297	4.11205465998531	4.41918661916645
CC2G_011977	4.93000873161793	5.03434560209363	5.49686410775491	4.52166632830901	4.69363549009052	4.29393582769835	4.73858272182944	4.71391506121241	4.44783992231518
CC2G_011978	6.10964258356813	5.05932857379757	6.52043958933711	5.96434514903737	5.88128064930421	5.70835279003561	6.31496819316611	6.17601359481592	7.04326924801178
CC2G_011979	1.72598701717546	0	0	1.13871892077917	1.24196837813801	1.20773291224715	0	0	1.50044719298548
CC2G_011980	1.20598735696349	2.08387643032622	2.03716634517172	2.93512492281428	2.92305160508279	2.07330675824591	1.91407352744294	5.72792612209257	4.58359931774768
CC2G_011981	2.1153373169295	5.37203436991208	5.95527325370162	6.27467954239877	6.24870509686949	5.48231240524595	6.05908166377156	5.54412682024047	3.63542554748004
CC2G_011982	2.69007622426797	4.19498483379489	6.20763962731502	5.85596227103441	6.14552933461705	5.26582918741259	5.22318557711172	7.10377246790733	8.76190586504342
CC2G_011983	3.90849249358382	4.84009926068252	5.54625218260078	4.53497411787693	4.69868684470329	4.70645744908564	4.44784443668232	5.32148138415783	3.5908603094884
CC2G_011984	1.78241392223242	4.21326503480813	4.20442699384209	5.69424104738544	5.67065848005498	5.74919478425889	5.17006025136138	5.24731851588541	4.9432041506416
CC2G_011985	5.16194104593753	5.68966110789851	6.05290144880131	6.45269091291225	6.44234432547204	6.98164050532451	6.92337548506923	8.64253902643729	10.513035814519
CC2G_011986	7.21627913935621	5.22713578680266	5.99834342418192	5.90757065156223	5.8633918717909	5.64060734544365	6.71307841684009	6.24389822722339	6.69342801041073
CC2G_011987	4.44758072626632	4.47312112060003	6.13380201105666	4.38104089314338	4.54308349487952	4.47700039881347	3.65456497627913	4.63060717826335	3.88775166885872
CC2G_011988	4.28861708046572	4.21002615214965	5.5827521575647	4.30064815421672	4.49475982718669	3.66901400904825	3.58984310339116	4.72428684487456	2.71089777857303
CC2G_011989	2.69458976546111	5.73893141041928	5.42255602807792	5.37938283303053	5.01985605972218	4.52251012372484	4.57352306209283	5.24351232643538	4.55287505661656
CC2G_011990	8.04609912414449	6.50303853452509	7.24578204057548	6.05058677594633	6.40363676488255	6.67123785461655	6.2312385467559	6.01490293381326	4.57976069520345
CC2G_011991	5.95237686098701	6.8409871853453	5.47091741466284	4.43541888326511	4.58955089561805	5.55526469183104	5.61073801965102	5.72270956624605	4.57986318821611
CC2G_011995	8.77617409020243	7.77299481588589	7.61162330464351	7.81267411272911	7.92128559928527	8.50602073436743	8.01691875414023	8.20218256044834	8.82295985579888
CC2G_011996	1.07124352785727	1.32711784839076	1.92485104170272	3.11198162446185	2.61032335601009	3.06700149111194	2.85075875628548	3.27986127693974	3.09293519446751
CC2G_011997	3.24698079931681	3.34999149609116	3.84231500858588	5.15447211247499	5.12162526561296	5.18853276665063	5.04305134826874	5.84140753671639	6.10438714585401
CC2G_011998	6.99444788059752	4.78147161599491	5.9609867419166	4.66342244226609	4.93539498666313	4.7240262708238	4.73877254950428	4.6271962395687	3.39950851146076
CC2G_011999	5.28957773682583	5.64940044182115	5.76672316751993	5.88738940987474	5.71257630198925	6.27847273806871	5.97674696971559	5.2216434245774	5.1571222042847
CC2G_012001	1.14808036595633	0	0	0	0	0	0	1.09003152558604	0
CC2G_012002	3.57333574722999	4.45703019185137	5.5064597060903	5.63558677890964	5.73492128842821	5.57733148823831	5.72797483189517	5.96348124529541	7.34989061555258
CC2G_012003	6.57754831823668	9.41654714942627	6.90747296703838	5.80544534268463	5.48613329490253	5.10000605361852	5.20797910900214	5.32077343210885	6.06071101032639
CC2G_012004	9.51544463797928	5.978268177975	5.52447451326638	4.73018445841435	4.89114780762613	6.08061195529909	6.16341246331126	6.94357110420162	7.10990409406203
CC2G_012005	3.0810699735236	4.43223187228627	5.82218454415727	5.14258976946894	5.25972427200924	5.35131874323692	4.82184689981928	5.77728028048333	5.55395908387934
CC2G_012006	2.0336797462229	0	0	0	0	0	0	0	0
CC2G_012007	0	0	0	2.26461738732218	2.15911157473426	1.43434327936767	1.44391626516135	3.46960785255171	1.27116921054604
CC2G_012008	1.59594954667837	2.80675693189531	2.97520095973051	2.00740860511626	2.47746664946345	2.51671704857348	2.4697124727684	2.36189291010443	3.0066996344546
CC2G_012009	2.37720900004802	3.92924198845755	4.09637718161906	3.11772604942903	3.499790560075	3.87612370525007	2.90950773339465	3.45579155972104	3.26287663395793
CC2G_012010	0	1.30924257165337	1.81148652159559	1.3575257323452	1.59243108488258	1.59366790790078	1.25111500080964	1.73517965291242	1.66153585001914
CC2G_012011	6.76679746270084	7.94874035839418	6.72700436474684	6.54666810468043	6.63277876025265	6.93625104292857	6.5814415568139	6.3191376153436	7.02357207331089
CC2G_012012	6.65897922160959	5.51466254428131	3.87926047735866	3.92699931796664	4.10488560938588	4.71925382618046	3.89338931473542	4.18106869017457	2.87407055135383
CC2G_012013	1.43309927121787	1.0378495847028	0	0	0	0	0	0	0
CC2G_012014	2.22592518417342	4.86741019273115	5.70685194055816	5.56970517937381	5.2933905707099	4.33271990904828	4.99327264541038	2.92008949730552	1.94437284440054
CC2G_012015	6.3903405648959	6.17281740938095	5.67381055488175	5.60966575643519	5.29397370794348	4.54403955810405	5.00992190444592	4.40738602929611	5.16724982309983
CC2G_012016	7.19393376365584	6.24229597971669	6.38974737222293	5.66853396820671	5.62433800863821	4.75755641710603	5.14088886645783	5.25771162598086	4.28491067933394
CC2G_012017	3.82109926600773	3.13465888443319	2.37037269438782	4.86765921523607	4.37298184808484	1.05086815719258	1.64506931472221	2.27196141762394	2.70710209405687
CC2G_012018	5.93963725491184	0	0	0	0	2.56364910359996	2.04491396083114	4.72572108531586	6.38381753149104
CC2G_012019	4.80272269044927	3.75805082445806	5.09492843443139	4.69100016108249	4.82963993263703	3.87978038217116	3.31856845681693	5.51891574178039	5.47631340146
CC2G_012020	6.36850934819575	7.81581295037987	6.67636574554824	6.91388083427726	6.9947657191162	7.3811894675871	7.09834130773673	6.94978123523936	7.09819597742656
CC2G_012021	7.07713439428139	7.13903610977628	6.65940446212665	6.47449263895984	6.85985519833031	6.70647151495015	6.46191229348313	7.0691804925232	6.53583698163991
CC2G_012022	6.50924688541097	7.60699053110693	6.08980359143254	6.87389960541505	7.00564102978096	7.80186300926576	7.40944562596051	6.65125062047694	6.25930766171445
CC2G_012023	8.01698680742766	6.31417780950304	7.19774238153995	6.99944920154918	6.87104711672643	6.89227756351605	6.74058630432609	7.3451618204166	6.86309216097507
CC2G_012024	5.95368432233049	4.39874287690182	4.83750621670379	6.78838084742287	6.62428591805506	6.29586145050051	7.06906527264708	6.60898876739643	4.84604379095424
CC2G_012025	5.56224927423826	5.63101986431592	6.37735521700068	6.22373568209447	6.37325294423337	5.39783396724748	5.78304327913373	6.23403282623743	6.32604007868047
CC2G_012026	3.47151245128118	4.02956224117929	4.75753705602778	4.41352446851407	4.79315171641117	3.86617922730694	3.88274746900609	5.77748416905282	3.60367296863143
CC2G_012027	6.07537040785096	4.82561834913306	5.45886515765504	4.36270301693524	4.69806488307535	4.11432273149143	4.81544609741989	4.50040296521064	2.91836679602341
CC2G_012028	2.72793327890911	6.42314450104933	5.9511611757357	5.52336217149641	5.78068274500664	6.16082975622679	5.77435289212972	5.26705406648442	5.57933996185426
CC2G_012029	1.36274693690995	4.91688986181605	5.41706181551763	5.70174654676992	5.62334291465436	4.26759561725731	5.02269753106767	6.93664796371597	6.59116021299071
CC2G_012030	6.43820908124718	8.34078866291127	7.60663994459615	7.9908542389976	7.97001165619003	7.92153856904763	7.88112921562827	7.98399695877544	7.93455068837109
CC2G_012031	6.71115036920747	5.70411463604493	5.43778364923482	5.61077066670081	5.45438130990538	5.63387321227928	5.3648905454916	7.09755396432296	8.02419598733047
CC2G_012032	6.03140027119356	5.01579758712511	5.0025462017691	5.0701281062022	5.22180937253024	4.61939728918736	4.62511316472248	6.75926237906284	7.73174683582655
CC2G_012033	5.80759850223057	1.11054955159662	0	0	0	0	0	3.06208073078575	4.38752503146369
CC2G_012035	5.00694513878237	4.0290835030169	5.49960352867806	4.53426683183261	4.65303956996474	4.82546412414002	4.19829809309788	4.62100831642716	2.26364056143421
CC2G_012036	5.93350745410757	5.20479394691801	5.34998754961073	4.74715444737953	5.03652907877582	4.4679530572563	4.81528698686335	5.05811411003481	5.33587441006655
